movie_id,budget,popularity,release_date,revenue,runtime,title,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Other,genre_Romance,genre_Science Fiction,genre_Thriller,award_season,summer_blockbuster,winter_low_season,likely_sequel,director,num_prev_films_by_director,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Other,production_company_Paramount Pictures,production_company_Relativity Media,production_company_Touchstone Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Universal Pictures,production_company_Walt Disney Pictures,production_company_Warner Bros.,lead_actor,second_actor,third_actor
20352,69000000,113.858273,2010-07-08,543513985,95.0,Despicable Me,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,Pierre Coffin,0,0,0,0,1,0,0,0,0,1,0,0,Steve Carell,Jason Segel,Russell Brand
93456,76000000,136.886704,2013-06-25,970761885,98.0,Despicable Me 2,0,0,1,0,0,1,0,1,0,0,0,False,True,False,True,Pierre Coffin,1,0,0,0,1,0,0,0,0,1,0,0,Steve Carell,Kristen Wiig,Benjamin Bratt
10045,12000000,17.493735,2004-11-09,9584131,84.0,District B13,1,0,0,0,0,0,0,0,0,1,1,True,False,False,False,Pierre Morel,0,0,0,0,1,0,0,0,0,0,0,0,David Belle,Cyril Raffaelli,Tony D'Amario
8681,25000000,80.879032,2008-02-18,226830568,93.0,Taken,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,Pierre Morel,1,0,0,0,1,0,0,0,1,0,0,0,Liam Neeson,Famke Janssen,Maggie Grace
26389,52000000,27.916284,2010-02-05,52826594,92.0,From Paris with Love,1,0,0,1,0,0,0,0,0,0,1,False,False,True,False,Pierre Morel,2,0,0,0,1,0,0,0,0,0,0,0,John Travolta,Jonathan Rhys Meyers,Kasia Smutniak
266396,40000000,26.935458,2015-02-16,13644292,115.0,The Gunman,1,0,0,1,1,0,0,0,0,0,0,False,False,True,False,Pierre Morel,3,0,0,0,1,0,0,0,0,0,0,0,Sean Penn,Jasmine Trinca,Javier Bardem
314,100000000,32.271938,2004-07-22,82102379,104.0,Catwoman,1,0,0,1,0,0,0,0,0,0,0,False,True,False,False,Pitof,0,0,0,0,1,0,0,0,0,0,0,1,Halle Berry,Benjamin Bratt,Sharon Stone
8982,6000000,11.81832,2005-08-11,27165581,108.0,The Protector,1,0,0,1,1,0,0,0,0,0,1,False,True,False,False,Prachya Pinkaew,0,0,0,0,1,0,0,0,0,0,0,0,Tony Jaa,Petchtai Wongkamlao,Bongkoj Khongmalai
14351,5800000,3.201886,2006-09-01,7000000,95.0,Crossover,1,1,0,0,1,0,0,0,0,0,0,True,False,False,False,Preston A. Whitmore II,0,0,0,0,1,0,0,0,0,0,0,0,Anthony Mackie,Marcello Thedford,Allen Payne
66025,0,0.414754,2011-02-11,330048,95.0,Mooz-lum,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,Qasim Basir,0,0,0,0,0,0,0,0,0,0,0,0,Nia Long,Danny Glover,Evan Ross
45649,500000,9.108949,2010-07-09,98017,85.0,Rubber,0,0,1,0,1,0,1,1,0,0,0,False,True,False,False,Quentin Dupieux,0,0,0,0,1,0,0,0,0,0,0,0,Thomas F. Duffy,David Bowe,Stephen Spinella
500,1200000,66.925866,1992-09-02,14661007,99.0,Reservoir Dogs,0,0,0,1,0,0,0,0,0,0,1,True,False,False,False,Quentin Tarantino,0,0,0,0,1,0,0,0,0,0,0,0,Harvey Keitel,Tim Roth,Michael Madsen
680,8000000,121.463076,1994-10-08,213928762,154.0,Pulp Fiction,0,0,0,1,0,0,0,0,0,0,1,True,False,False,False,Quentin Tarantino,1,0,0,0,1,0,0,0,0,0,0,0,John Travolta,Samuel L. Jackson,Uma Thurman
184,12000000,40.631671,1997-12-24,39673162,154.0,Jackie Brown,0,0,1,1,0,0,0,0,1,0,0,True,False,False,False,Quentin Tarantino,2,0,0,0,1,0,0,0,0,0,0,0,Pam Grier,Samuel L. Jackson,Robert Forster
24,30000000,79.754966,2003-10-10,180949000,111.0,Kill Bill: Vol. 1,1,0,0,1,0,0,0,0,0,0,0,True,False,False,True,Quentin Tarantino,3,0,0,0,1,0,0,0,0,0,0,0,Uma Thurman,Lucy Liu,Vivica A. Fox
393,30000000,50.622607,2004-04-16,152159461,136.0,Kill Bill: Vol. 2,1,0,0,1,0,0,0,0,0,0,1,False,False,True,True,Quentin Tarantino,4,0,0,0,1,0,0,0,0,0,0,0,Uma Thurman,David Carradine,Daryl Hannah
16869,70000000,72.595961,2009-08-18,319131050,153.0,Inglourious Basterds,1,0,0,0,1,0,0,1,0,0,1,False,True,False,False,Quentin Tarantino,5,0,0,0,1,0,0,0,0,1,0,0,Brad Pitt,Mélanie Laurent,Christoph Waltz
68718,100000000,82.121691,2012-12-25,425368238,165.0,Django Unchained,0,0,0,0,1,0,0,1,0,0,0,True,False,False,False,Quentin Tarantino,6,1,0,0,1,0,0,0,0,0,0,0,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio
273248,44000000,68.717016,2015-12-25,155760117,167.0,The Hateful Eight,0,0,0,1,1,0,0,1,0,0,0,True,False,False,False,Quentin Tarantino,7,0,0,0,1,0,0,0,0,0,0,0,Samuel L. Jackson,Kurt Russell,Jennifer Jason Leigh
249164,11000000,31.162838,2014-08-21,78874843,106.0,If I Stay,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,R.J. Cutler,0,0,1,1,0,0,0,0,0,0,0,0,Chloë Grace Moretz,Jamie Blackley,Liana Liberato
97430,15000000,17.672021,2012-11-02,15608545,96.0,The Man with the Iron Fists,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,RZA,0,0,0,0,1,0,0,0,0,0,0,0,Russell Crowe,Lucy Liu,Jamie Chung
11284,11000000,16.856231,1991-09-05,34872033,89.0,Freddy's Dead: The Final Nightmare,0,0,1,0,0,0,0,1,0,0,1,True,False,False,False,Rachel Talalay,0,0,0,1,0,0,0,0,0,0,0,0,Robert Englund,Lisa Zane,Shon Greenblatt
9067,25000000,8.186936,1995-03-31,4064495,98.0,Tank Girl,1,0,1,0,0,0,1,0,0,1,0,False,False,True,False,Rachel Talalay,1,0,0,0,1,0,0,0,0,0,0,0,Lori Petty,Ice-T,Naomi Watts
9600,30000000,24.389194,2000-05-31,173959438,98.0,Big Momma's House,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,Raja Gosnell,0,0,0,0,1,0,0,0,1,0,0,0,Martin Lawrence,Nia Long,Paul Giamatti
9637,84000000,31.435539,2002-06-14,275650703,88.0,Scooby-Doo,0,1,1,0,0,0,0,1,0,0,0,False,True,False,False,Raja Gosnell,1,0,0,0,1,0,0,0,0,0,0,1,Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard
11024,0,22.644275,2004-03-24,181466833,93.0,Scooby-Doo 2: Monsters Unleashed,0,1,1,0,0,0,1,1,0,0,0,False,False,True,False,Raja Gosnell,2,0,0,0,1,0,0,0,0,0,0,1,Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard
14405,20000000,12.25264,2008-10-03,149281606,91.0,Beverly Hills Chihuahua,0,1,1,0,0,1,0,0,0,0,0,True,False,False,False,Raja Gosnell,3,0,0,0,0,0,0,0,0,0,1,0,Drew Barrymore,Piper Perabo,Andy García
41513,110000000,36.65422,2011-07-29,563749323,103.0,The Smurfs,0,1,1,0,0,1,1,1,0,0,0,False,True,False,False,Raja Gosnell,4,1,0,0,1,0,0,0,0,0,0,0,Hank Azaria,Neil Patrick Harris,Jayma Mays
77931,105000000,32.473628,2013-07-30,347434178,105.0,The Smurfs 2,0,0,1,0,0,1,1,1,0,0,0,False,True,False,True,Raja Gosnell,5,1,0,0,1,0,0,0,0,0,0,0,Hank Azaria,Neil Patrick Harris,Brendan Gleeson
375290,4500000,2.551559,2016-01-22,32000000,126.0,Airlift,1,0,0,0,1,0,0,1,0,0,1,False,False,True,False,Raja Menon,0,0,0,0,1,0,0,0,0,0,0,0,Akshay Kumar,Nimrat Kaur,Feryna Wazheir
7913,2200000,5.206967,2006-01-26,11502151,157.0,Rang De Basanti,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,Rakeysh Omprakash Mehra,0,0,0,0,1,0,0,0,0,0,0,0,Aamir Khan,Soha Ali Khan,Alice Patten
101173,7700000,7.554799,2011-02-14,1072602,123.0,Coriolanus,0,0,0,0,1,0,0,0,0,0,1,False,False,True,False,Ralph Fiennes,0,0,0,0,1,0,0,0,0,0,0,0,Gerard Butler,Ralph Fiennes,Lubna Azabal
29146,950000,0.178689,1968-09-23,814666,103.0,Charly,0,0,0,0,1,0,0,0,1,1,0,True,False,False,False,Ralph Nelson,0,0,0,0,1,0,0,0,0,0,0,0,Cliff Robertson,Claire Bloom,Lilia Skala
10567,127500000,26.548594,2000-05-19,354248063,82.0,Dinosaur,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,Ralph Zondag,0,0,0,0,1,0,0,0,0,0,1,0,D. B. Sweeney,Alfre Woodard,Ossie Davis
2900,75000000,20.697556,1999-08-26,19598588,109.0,The Astronaut's Wife,0,0,0,0,1,0,0,0,0,1,1,False,True,False,False,Rand Ravich,0,0,0,1,1,0,0,0,0,0,0,0,Johnny Depp,Charlize Theron,Joe Morton
621,6000000,67.608041,1978-07-07,181813770,110.0,Grease,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,Randal Kleiser,0,0,0,0,1,1,0,0,0,0,0,0,John Travolta,Olivia Newton-John,Stockard Channing
5689,4500000,22.585384,1980-07-05,58853106,104.0,The Blue Lagoon,0,1,0,0,1,0,0,0,1,0,0,False,True,False,False,Randal Kleiser,1,0,0,0,1,0,0,0,0,0,0,0,Brooke Shields,Christopher Atkins,Leo McKern
12227,14000000,13.13724,1991-01-18,34793160,107.0,White Fang,1,1,0,0,1,1,0,0,0,0,0,False,False,True,False,Randal Kleiser,2,0,0,0,1,0,0,0,0,0,1,0,Klaus Maria Brandauer,Ethan Hawke,Seymour Cassel
13996,5000000,6.174435,2008-08-06,4040588,110.0,Bottle Shock,0,0,1,0,1,0,0,0,0,0,0,False,True,False,False,Randall Miller,0,0,0,0,1,0,0,0,0,0,0,0,Alan Rickman,Chris Pine,Bill Pullman
10590,75000000,19.708731,2002-03-01,114660784,138.0,We Were Soldiers,1,0,0,0,0,0,0,1,0,0,0,False,False,True,False,Randall Wallace,0,0,0,0,1,0,0,0,0,0,0,0,Mel Gibson,Greg Kinnear,Madeleine Stowe
39486,35000000,9.525037,2010-08-20,60251371,123.0,Secretariat,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,Randall Wallace,1,0,0,0,1,0,0,0,0,0,1,0,Diane Lane,John Malkovich,Scott Glenn
236751,12000000,11.150261,2014-04-16,101332962,99.0,Heaven is for Real,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,Randall Wallace,2,0,0,0,1,0,0,0,0,0,0,0,Greg Kinnear,Kelly Reilly,Connor Corum
9472,20000000,41.156217,2004-06-18,167722310,92.0,DodgeBall: A True Underdog Story,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,Rawson Marshall Thurber,0,0,0,0,1,0,0,0,1,0,0,0,Vince Vaughn,Christine Taylor,Ben Stiller
138832,37000000,100.348805,2013-08-07,269994119,110.0,We're the Millers,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,Rawson Marshall Thurber,1,0,0,1,1,0,0,0,0,0,0,0,Jason Sudeikis,Jennifer Aniston,Will Poulter
302699,50000000,45.318703,2016-06-15,216972543,107.0,Central Intelligence,1,0,1,0,0,0,0,0,0,0,0,False,True,False,False,Rawson Marshall Thurber,2,0,0,1,1,0,0,0,0,1,0,0,Dwayne Johnson,Kevin Hart,Amy Ryan
28053,6000000,6.497285,2009-03-06,6670712,104.0,City Island,0,0,1,0,1,0,0,0,0,0,0,False,False,True,False,Raymond De Felitta,0,0,0,0,1,0,0,0,0,0,0,0,Andy García,Julianna Margulies,Steven Strait
17113,1500000,3.618646,2005-03-25,712294,111.0,The Ballad of Jack and Rose,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,Rebecca Miller,0,0,0,0,1,0,0,0,0,0,0,0,Daniel Day-Lewis,Camilla Belle,Catherine Keener
11066,40000000,6.420434,1992-06-30,70100000,117.0,Boomerang,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Reginald Hudlin,0,0,0,0,0,1,0,0,0,0,0,0,Eddie Murphy,Robin Givens,Halle Berry
16888,24000000,2.259537,2000-10-13,13700000,84.0,The Ladies Man,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,Reginald Hudlin,1,0,0,0,1,0,0,0,0,0,0,0,Tim Meadows,Karyn Parsons,Billy Dee Williams
12771,29000000,8.93941,2002-08-20,16930185,100.0,Serving Sara,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,Reginald Hudlin,2,0,0,0,0,1,0,0,0,0,0,0,Matthew Perry,Elizabeth Hurley,Vincent Pastore
157293,0,1.294967,2013-02-07,222000,160.0,ABCD (Any Body Can Dance),0,0,0,0,1,0,0,1,0,0,0,False,False,True,False,Remo D'Souza,0,0,0,0,1,0,0,0,0,0,0,0,Prabhu Deva,Ganesh Acharya,Kay Kay Menon
48309,1300000,7.605291,1988-03-04,354704,102.0,Prison,0,0,0,1,1,0,0,1,0,0,1,False,False,True,False,Renny Harlin,0,0,0,0,1,0,0,0,0,0,0,0,Viggo Mortensen,Chelsea Field,Lane Smith
10131,7000000,17.113408,1988-08-19,72500000,99.0,A Nightmare on Elm Street 4: The Dream Master,0,0,0,0,0,0,0,1,0,0,1,False,True,False,False,Renny Harlin,1,0,0,1,0,0,0,0,0,0,0,0,Robert Englund,Tuesday Knight,Ken Sagoes
1573,70000000,57.69847,1990-07-02,240031094,124.0,Die Hard 2,1,0,0,0,0,0,0,0,0,0,1,False,True,False,True,Renny Harlin,2,0,0,0,1,0,0,0,1,0,0,0,Bruce Willis,Bonnie Bedelia,William Atherton
9548,49000000,2.808428,1990-07-11,20423389,104.0,The Adventures of Ford Fairlane,1,0,1,1,0,0,0,1,0,0,1,False,True,False,False,Renny Harlin,3,0,0,0,1,0,0,0,1,0,0,0,Andrew Dice Clay,Wayne Newton,Priscilla Presley
9350,70000000,26.19909,1993-05-28,255000211,112.0,Cliffhanger,1,1,0,0,0,0,0,0,0,0,1,False,True,False,False,Renny Harlin,4,0,0,0,1,0,0,0,0,0,0,0,Sylvester Stallone,John Lithgow,Michael Rooker
1408,98000000,7.029308,1995-12-22,10017322,119.0,Cutthroat Island,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,Renny Harlin,5,0,1,0,1,0,0,0,0,0,0,0,Geena Davis,Matthew Modine,Frank Langella
11412,65000000,15.858629,1996-10-11,89456761,120.0,The Long Kiss Goodnight,1,0,0,1,0,0,0,1,0,0,1,True,False,False,False,Renny Harlin,6,0,0,1,1,0,0,0,0,0,0,0,Geena Davis,Samuel L. Jackson,Yvonne Zima
8914,60000000,22.991269,1999-07-28,73648228,105.0,Deep Blue Sea,1,0,0,0,0,0,0,0,0,1,1,False,True,False,False,Renny Harlin,7,0,0,0,1,0,0,0,0,0,0,1,Thomas Jane,Saffron Burrows,LL Cool J
10477,94000000,8.468586,2001-04-27,54744738,116.0,Driven,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,Renny Harlin,8,0,0,0,1,0,0,0,0,0,0,0,Kip Pardue,Robert Sean Leonard,Til Schweiger
16617,27000000,17.193659,2004-05-07,21148829,106.0,Mindhunters,0,0,0,1,0,0,0,1,0,0,1,False,True,False,False,Renny Harlin,9,0,0,0,1,0,0,0,0,0,0,0,LL Cool J,Jonny Lee Miller,Kathryn Morris
11026,80000000,15.761384,2004-08-20,78000586,114.0,Exorcist: The Beginning,0,0,0,0,0,0,0,1,0,0,1,False,True,False,False,Renny Harlin,10,0,0,0,1,0,0,0,0,0,0,0,Stellan Skarsgård,Izabella Scorupco,James D'Arcy
9954,20000000,15.804814,2006-09-08,37597471,97.0,The Covenant,1,1,0,0,0,0,1,1,0,1,1,True,False,False,False,Renny Harlin,11,0,0,0,1,0,0,0,0,0,0,0,Steven Strait,Laura Ramsey,Jessica Lucas
17134,20000000,15.66135,2009-03-19,17280326,108.0,12 Rounds,1,1,0,0,1,0,0,0,0,0,1,False,False,True,False,Renny Harlin,12,0,0,0,1,0,0,0,0,0,0,0,John Cena,Aidan Gillen,Ashley Scott
50601,20000000,5.727602,2011-04-14,17479,113.0,5 Days of War,0,0,0,0,1,0,0,1,0,0,0,False,False,True,False,Renny Harlin,13,0,0,0,1,0,0,0,0,0,0,0,Rupert Friend,Val Kilmer,Andy García
188207,70000000,25.020428,2014-01-10,61279452,99.0,The Legend of Hercules,1,1,0,0,0,0,0,0,0,0,0,False,False,True,False,Renny Harlin,14,0,0,0,1,0,0,0,0,0,0,0,Kellan Lutz,Liam McIntyre,Gaia Weiss
21755,20000000,10.218307,2008-09-09,5530764,114.0,The Brothers Bloom,0,1,1,0,1,0,0,0,1,0,0,True,False,False,False,Rian Johnson,0,0,0,0,1,0,0,0,0,0,0,0,Rachel Weisz,Adrien Brody,Mark Ruffalo
59967,30000000,46.377628,2012-09-26,47042000,118.0,Looper,1,0,0,0,0,0,0,0,0,1,1,True,False,False,False,Rian Johnson,1,0,0,0,1,0,0,0,0,0,0,0,Joseph Gordon-Levitt,Bruce Willis,Emily Blunt
134411,35000000,30.556135,2013-02-21,42930462,112.0,Snitch,0,0,0,0,1,0,0,0,0,0,1,False,False,True,False,Ric Roman Waugh,0,0,0,0,1,0,0,0,0,0,0,0,Dwayne Johnson,Barry Pepper,Jon Bernthal
52790,0,0.430758,2000-05-05,619042,105.0,The Basket,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,Rich Cowan,0,0,0,0,0,0,0,0,0,0,0,0,Peter Coyote,Karen Allen,Robert Burke
82690,165000000,62.341073,2012-11-01,471222889,108.0,Wreck-It Ralph,0,1,1,0,0,1,0,1,0,0,0,True,False,False,False,Rich Moore,0,0,0,0,1,0,0,0,0,0,0,0,John C. Reilly,Sarah Silverman,Jack McBrayer
5902,22000000,20.256571,1977-06-15,50750000,175.0,A Bridge Too Far,0,0,0,0,1,0,0,1,0,0,0,False,True,False,False,Richard Attenborough,0,0,0,0,1,0,0,0,0,0,0,0,Dirk Bogarde,James Caan,Michael Caine
783,22000000,35.227212,1982-11-30,77737889,191.0,Gandhi,0,0,0,0,1,0,0,1,0,0,0,True,False,False,False,Richard Attenborough,1,1,0,0,1,0,0,0,0,0,0,0,Ben Kingsley,Candice Bergen,Edward Fox
49020,0,8.518866,2011-03-18,864659,97.0,Submarine,0,0,1,0,1,0,0,0,1,0,0,False,False,True,False,Richard Ayoade,0,0,0,0,1,0,0,0,0,0,0,0,Craig Roberts,Sally Hawkins,Paddy Considine
12120,20000000,9.455596,1988-12-09,13854000,108.0,My Stepmother is an Alien,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,Richard Benjamin,0,0,0,0,1,0,0,0,0,0,0,0,Dan Aykroyd,Kim Basinger,Jon Lovitz
40001,25000000,7.946769,1996-04-19,10070000,105.0,Mrs. Winterbourne,0,0,1,0,1,0,0,0,1,0,0,False,False,True,False,Richard Benjamin,1,0,0,0,1,0,0,0,0,0,0,0,Shirley MacLaine,Ricki Lake,Brendan Fraser
32316,20000000,5.65327,2003-08-22,1675706,84.0,Marci X,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,Richard Benjamin,2,0,0,0,0,1,0,0,0,0,0,0,Lisa Kudrow,Damon Wayans,Richard Benjamin
261,3000000,16.553594,1958-02-17,17570324,108.0,Cat on a Hot Tin Roof,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,Richard Brooks,0,0,1,0,1,0,0,0,0,0,0,0,Elizabeth Taylor,Paul Newman,Burl Ives
22013,3000000,6.734965,1960-06-19,10400000,146.0,Elmer Gantry,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,Richard Brooks,1,0,0,0,1,0,0,0,0,0,0,0,Burt Lancaster,Jean Simmons,Arthur Kennedy
18900,3500000,7.821438,1967-12-14,13007551,134.0,In Cold Blood,0,0,0,1,1,0,0,0,0,0,0,True,False,False,False,Richard Brooks,2,0,0,0,1,0,0,0,0,0,0,0,Robert Blake,Scott Wilson,John Forsythe
508,40000000,37.073127,2003-09-07,244931766,135.0,Love Actually,0,0,1,0,1,0,0,0,1,0,0,True,False,False,False,Richard Curtis,0,0,0,0,1,0,0,0,0,1,0,0,Keira Knightley,Heike Makatsch,Emma Thompson
18947,50000000,31.02233,2009-04-01,36348784,116.0,The Boat That Rocked,0,0,1,0,1,0,0,0,0,0,0,False,False,True,False,Richard Curtis,1,0,0,0,1,0,0,0,0,1,0,0,Tom Sturridge,Philip Seymour Hoffman,Rhys Ifans
122906,0,74.817641,2013-08-16,87100449,123.0,About Time,0,0,1,0,1,0,0,0,0,1,0,False,True,False,False,Richard Curtis,2,0,0,0,1,0,0,0,0,0,0,0,Domhnall Gleeson,Rachel McAdams,Bill Nighy
794,2800000,25.939385,1976-06-06,60922980,111.0,The Omen,0,0,0,0,0,0,0,1,0,0,1,False,True,False,False,Richard Donner,0,0,0,0,1,0,0,0,1,0,0,0,Gregory Peck,Lee Remick,David Warner
1924,55000000,48.507081,1978-12-13,300218018,143.0,Superman,1,1,0,0,0,0,1,0,0,1,0,True,False,False,False,Richard Donner,1,0,0,0,1,0,0,0,0,0,0,1,Christopher Reeve,Marlon Brando,Margot Kidder
526,20000000,14.370111,1985-03-27,18432000,121.0,Ladyhawke,0,1,0,0,1,0,1,0,1,0,0,False,False,True,False,Richard Donner,2,0,0,0,0,0,0,0,1,0,0,1,Matthew Broderick,Rutger Hauer,Michelle Pfeiffer
9647,0,21.620317,1988-11-22,60328000,101.0,Scrooged,0,0,1,0,1,0,1,0,0,0,0,True,False,False,False,Richard Donner,3,0,0,0,0,1,0,0,0,0,0,0,Bill Murray,Karen Allen,John Forsythe
20763,35000000,3.503408,1992-02-21,4651977,114.0,Radio Flyer,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,Richard Donner,4,1,0,0,1,0,0,0,0,0,0,0,Elijah Wood,Lorraine Bracco,Adam Baldwin
943,35000000,36.172182,1992-05-15,321731527,118.0,Lethal Weapon 3,1,1,1,1,0,0,0,0,0,0,1,False,True,False,True,Richard Donner,5,0,0,0,1,0,0,0,0,0,0,1,Mel Gibson,Danny Glover,Joe Pesci
9691,50000000,23.073933,1995-10-06,30303072,132.0,Assassins,1,1,0,1,0,0,0,0,0,0,1,True,False,False,False,Richard Donner,6,0,0,0,1,0,0,0,0,0,0,1,Sylvester Stallone,Antonio Banderas,Julianne Moore
8834,75000000,22.179658,1997-08-07,136982834,135.0,Conspiracy Theory,1,0,0,0,1,0,0,1,0,0,1,False,True,False,False,Richard Donner,7,0,0,0,1,0,0,0,0,0,0,1,Mel Gibson,Julia Roberts,Patrick Stewart
944,140000000,24.855701,1998-07-10,285444603,127.0,Lethal Weapon 4,1,1,1,1,0,0,0,0,0,0,1,False,True,False,True,Richard Donner,8,0,0,0,1,0,0,0,0,0,0,1,Mel Gibson,Danny Glover,Joe Pesci
9562,80000000,11.22268,2003-11-26,19480739,116.0,Timeline,1,1,0,0,0,0,0,0,0,1,0,True,False,False,False,Richard Donner,9,0,0,0,1,1,0,0,0,0,0,0,Paul Walker,Frances O'Connor,Gerard Butler
2207,55000000,32.31022,2006-03-01,65664721,105.0,16 Blocks,1,1,0,1,0,0,0,0,0,0,1,False,False,True,False,Richard Donner,10,0,0,0,1,0,0,0,0,0,0,0,Bruce Willis,Yasiin Bey,David Morse
26791,1000000,0.280083,2001-03-30,852206,119.0,Brigham City,0,0,0,1,1,0,0,1,0,0,1,False,False,True,False,Richard Dutcher,0,0,0,0,1,0,0,0,0,0,0,0,Richard Dutcher,Matthew A. Brown,Wilford Brimley
1259,15000000,12.576381,2006-12-25,49469904,92.0,Notes on a Scandal,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,Richard Eyre,0,0,0,0,1,0,0,0,0,0,0,0,Judi Dench,Cate Blanchett,Bill Nighy
173,5000000,9.358197,1954-12-23,28200000,127.0,"20,000 Leagues Under the Sea",0,1,0,0,1,0,0,0,0,1,0,True,False,False,False,Richard Fleischer,0,0,0,0,1,0,0,0,0,0,0,0,Kirk Douglas,James Mason,Paul Lukas
11165,25485000,9.795985,1970-01-26,29548291,144.0,Tora! Tora! Tora!,1,1,0,0,1,0,0,1,0,0,0,False,False,True,False,Richard Fleischer,1,0,0,0,0,0,0,0,1,0,0,0,Martin Balsam,Sô Yamamura,Joseph Cotten
9610,18000000,18.379124,1984-06-29,100000000,103.0,Conan the Destroyer,1,1,0,0,0,0,1,0,0,0,0,False,True,False,False,Richard Fleischer,2,0,0,0,1,0,0,0,0,0,0,0,Arnold Schwarzenegger,Grace Jones,Wilt Chamberlain
9626,17900000,12.752463,1985-04-09,6948633,89.0,Red Sonja,1,1,0,0,0,0,1,0,0,0,0,False,False,True,False,Richard Fleischer,3,0,1,0,1,0,0,0,0,0,0,0,Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman
284293,5000000,35.307577,2014-12-05,43884652,99.0,Still Alice,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,Richard Glatzer,0,0,0,0,1,0,0,0,0,0,0,0,Julianne Moore,Alec Baldwin,Kristen Stewart
46829,30000000,4.952735,2010-10-26,8454301,134.0,Barney's Version,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,Richard J. Lewis,0,0,0,0,1,0,0,0,0,0,0,0,Paul Giamatti,Dustin Hoffman,Rosamund Pike
141,6000000,61.210016,2001-01-18,1270522,113.0,Donnie Darko,0,0,0,0,1,0,1,1,0,0,0,False,False,True,False,Richard Kelly,0,0,0,0,1,0,0,0,0,0,0,0,Jake Gyllenhaal,Jena Malone,Patrick Swayze
4723,17000000,9.349386,2006-05-15,374743,144.0,Southland Tales,1,1,1,0,1,0,0,0,0,1,1,False,True,False,False,Richard Kelly,1,0,0,0,1,0,0,0,0,1,0,0,Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar
22825,30000000,21.606001,2009-09-17,33333531,115.0,The Box,0,0,0,0,0,0,0,0,0,1,1,True,False,False,False,Richard Kelly,2,0,0,0,1,0,0,0,0,0,0,1,Cameron Diaz,James Marsden,Frank Langella
46889,12000000,0.700792,1998-10-30,12902790,100.0,Living Out Loud,0,0,1,0,1,0,0,0,1,0,0,True,False,False,False,Richard LaGravenese,0,0,0,1,1,0,0,0,0,0,0,0,Holly Hunter,Danny DeVito,Queen Latifah
1646,21000000,17.746981,2007-01-05,41170784,123.0,Freedom Writers,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,Richard LaGravenese,1,0,0,0,1,0,0,0,0,0,0,0,Hilary Swank,Scott Glenn,Imelda Staunton
6023,30000000,29.489274,2007-11-15,156835339,126.0,P.S. I Love You,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,Richard LaGravenese,2,0,0,0,1,0,0,0,0,0,0,0,Hilary Swank,Gerard Butler,Lisa Kudrow
109491,60000000,40.721373,2013-02-13,60052138,124.0,Beautiful Creatures,0,0,0,0,1,0,1,0,1,0,0,False,False,True,False,Richard LaGravenese,3,0,0,0,1,0,0,0,0,0,0,1,Alden Ehrenreich,Alice Englert,Jeremy Irons
704,560000,10.730056,1964-07-06,12299668,88.0,A Hard Day's Night,0,0,1,0,0,0,0,1,0,0,0,False,True,False,False,Richard Lester,0,0,0,0,1,0,0,0,0,0,0,0,John Lennon,Paul McCartney,George Harrison
